country,category,category_n,date_signed_convention,date_ratified_convention,date_signed_protocol,date_ratified_protocol,year,corruption_score,democracy_index,democracy_cat,freedom_index,dgp_per_capita,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,crime_index,safety_index,unemployment_rate,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,masculinity
France,ratified both convention and protocol,4,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2023,NA,NA,NA,89,NA,NA,NA,NA,NA,55.3,44.7,NA,68,74,43,86,60,48,43
France,ratified both convention and protocol,4,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2022,72,8.07,Full Democracy,89,40963.84,NA,NA,NA,NA,52.4,47.6,7.31,68,74,43,86,60,48,43
France,ratified both convention and protocol,4,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2021,71,7.99,Flawed Democracy,90,43658.98,0.9,82.5,15.81,11.61,49.2,50.8,7.87,68,74,43,86,60,48,43
France,ratified both convention and protocol,4,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2020,69,7.99,Flawed Democracy,90,39055.28,NA,NA,NA,NA,46.8,53.2,8.01,68,74,43,86,60,48,43
France,ratified both convention and protocol,4,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2019,69,8.12,Full Democracy,90,40494.9,NA,NA,NA,NA,46.4,53.6,8.41,68,74,43,86,60,48,43
France,ratified both convention and protocol,4,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2018,72,7.8,Flawed Democracy,90,41557.85,NA,NA,NA,NA,45.3,54.7,9.02,68,74,43,86,60,48,43
France,ratified both convention and protocol,4,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2017,70,7.8,Flawed Democracy,90,38781.05,NA,NA,NA,NA,43.7,56.3,9.41,68,74,43,86,60,48,43
Gabon,ratified both convention and protocol,4,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2023,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,ratified both convention and protocol,4,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2022,29,3.4,Authoritarian Regime,21,8820.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,ratified both convention and protocol,4,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2021,31,3.4,Authoritarian Regime,22,8635.8,0.71,65.82,12.98,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,ratified both convention and protocol,4,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2020,30,3.54,Authoritarian Regime,22,6680.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,ratified both convention and protocol,4,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2019,31,3.61,Authoritarian Regime,23,7523.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,ratified both convention and protocol,4,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2018,31,3.61,Authoritarian Regime,23,7694.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,ratified both convention and protocol,4,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2017,32,3.61,Authoritarian Regime,32,6975.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,ratified both convention and protocol,4,NA,2015-07-06,NA,2015-07-06,2023,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,ratified both convention and protocol,4,NA,2015-07-06,NA,2015-07-06,2022,34,4.47,Hybrid Regime,47,840.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,ratified both convention and protocol,4,NA,2015-07-06,NA,2015-07-06,2021,37,4.41,Hybrid Regime,46,772.15,0.5,62.08,9.42,4.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,ratified both convention and protocol,4,NA,2015-07-06,NA,2015-07-06,2020,37,4.49,Hybrid Regime,46,704.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,ratified both convention and protocol,4,NA,2015-07-06,NA,2015-07-06,2019,37,4.33,Hybrid Regime,45,722.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,ratified both convention and protocol,4,NA,2015-07-06,NA,2015-07-06,2018,37,4.31,Hybrid Regime,41,683.32,NA,NA,NA,NA,NA,NA,4.13,NA,NA,NA,NA,NA,NA,NA
Gambia,ratified both convention and protocol,4,NA,2015-07-06,NA,2015-07-06,2017,30,4.06,Hybrid Regime,20,632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,ratified both convention and protocol,4,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2023,NA,NA,NA,58,NA,NA,NA,NA,NA,25.9,74.1,NA,65,15,55,85,24,32,NA
Georgia,ratified both convention and protocol,4,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2022,56,5.2,Hybrid Regime,58,6627.71,NA,NA,NA,NA,24.3,75.7,NA,65,15,55,85,24,32,NA
Georgia,ratified both convention and protocol,4,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2021,55,5.12,Hybrid Regime,60,5023.27,0.8,71.69,15.57,12.82,22.6,77.4,NA,65,15,55,85,24,32,NA
Georgia,ratified both convention and protocol,4,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2020,56,5.31,Hybrid Regime,61,4255.74,NA,NA,NA,NA,20.2,79.8,11.73,65,15,55,85,24,32,NA
Georgia,ratified both convention and protocol,4,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2019,56,5.42,Hybrid Regime,63,4696.15,NA,NA,NA,NA,19.9,80.1,11.57,65,15,55,85,24,32,NA
Georgia,ratified both convention and protocol,4,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2018,58,5.5,Hybrid Regime,64,4722.04,NA,NA,NA,NA,20.3,79.7,12.67,65,15,55,85,24,32,NA
Georgia,ratified both convention and protocol,4,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2017,56,5.93,Hybrid Regime,64,4356.93,NA,NA,NA,NA,20.8,79.2,13.94,65,15,55,85,24,32,NA
Germany,ratified both convention and protocol,4,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2023,NA,NA,NA,94,NA,NA,NA,NA,NA,37.6,62.4,NA,35,79,66,65,57,40,66
Germany,ratified both convention and protocol,4,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2022,79,8.8,Full Democracy,94,48432.46,NA,NA,NA,NA,36.4,63.6,3.14,35,79,66,65,57,40,66
Germany,ratified both convention and protocol,4,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2021,80,8.67,Full Democracy,94,51203.55,0.94,80.63,17.01,14.09,35.4,64.6,3.64,35,79,66,65,57,40,66
Germany,ratified both convention and protocol,4,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2020,80,8.67,Full Democracy,94,46772.83,NA,NA,NA,NA,34.8,65.2,3.86,35,79,66,65,57,40,66
Germany,ratified both convention and protocol,4,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2019,80,8.68,Full Democracy,94,46793.69,NA,NA,NA,NA,34.5,65.5,3.14,35,79,66,65,57,40,66
Germany,ratified both convention and protocol,4,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2018,80,8.68,Full Democracy,94,47939.28,NA,NA,NA,NA,36.7,63.3,3.38,35,79,66,65,57,40,66
Germany,ratified both convention and protocol,4,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2017,81,8.61,Full Democracy,95,44652.59,NA,NA,NA,NA,32,68,3.75,35,79,66,65,57,40,66
Ghana,ratified both convention and protocol,4,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2023,NA,NA,NA,80,NA,NA,NA,NA,NA,44.5,55.5,NA,80,9,40,65,1,72,46
Ghana,ratified both convention and protocol,4,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2022,43,6.43,Flawed Democracy,80,2175.86,NA,NA,NA,NA,46.8,53.2,NA,80,9,40,65,1,72,46
Ghana,ratified both convention and protocol,4,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2021,43,6.5,Flawed Democracy,82,2410.88,0.63,63.8,12.05,8.33,48.5,51.5,NA,80,9,40,65,1,72,46
Ghana,ratified both convention and protocol,4,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2020,43,6.5,Flawed Democracy,82,2176.58,NA,NA,NA,NA,49,51,NA,80,9,40,65,1,72,46
Ghana,ratified both convention and protocol,4,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2019,41,6.63,Flawed Democracy,83,2167.93,NA,NA,NA,NA,51.9,48.1,NA,80,9,40,65,1,72,46
Ghana,ratified both convention and protocol,4,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2018,41,6.63,Flawed Democracy,83,2180.03,NA,NA,NA,NA,45,55,NA,80,9,40,65,1,72,46
Ghana,ratified both convention and protocol,4,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2017,40,6.69,Flawed Democracy,83,1998.72,NA,NA,NA,NA,47,53,3.37,80,9,40,65,1,72,46
Greece,ratified both convention and protocol,4,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2023,NA,NA,NA,86,NA,NA,NA,NA,NA,47,53,NA,60,59,57,100,51,50,57
Greece,ratified both convention and protocol,4,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2022,52,7.97,Flawed Democracy,87,20732.05,NA,NA,NA,NA,47.4,52.6,12.43,60,59,57,100,51,50,57
Greece,ratified both convention and protocol,4,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2021,49,7.56,Flawed Democracy,87,20192.6,0.89,80.11,20.03,11.41,44.1,55.9,14.66,60,59,57,100,51,50,57
Greece,ratified both convention and protocol,4,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2020,50,7.39,Flawed Democracy,88,17658.95,NA,NA,NA,NA,40.3,59.7,15.9,60,59,57,100,51,50,57
Greece,ratified both convention and protocol,4,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2019,48,7.43,Flawed Democracy,87,19144.28,NA,NA,NA,NA,38.6,61.4,17.04,60,59,57,100,51,50,57
Greece,ratified both convention and protocol,4,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2018,45,7.29,Flawed Democracy,85,19756.99,NA,NA,NA,NA,39.1,60.9,19.18,60,59,57,100,51,50,57
Greece,ratified both convention and protocol,4,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2017,48,7.29,Flawed Democracy,84,18582.09,NA,NA,NA,NA,40.3,59.7,21.41,60,59,57,100,51,50,57
Grenada,ratified protocol,3,2010-07-12,2014-08-27,NA,NA,2023,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,ratified protocol,3,2010-07-12,2014-08-27,NA,NA,2022,52,NA,NA,89,10016.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,ratified protocol,3,2010-07-12,2014-08-27,NA,NA,2021,53,NA,NA,89,9010.51,0.8,74.94,18.66,9.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,ratified protocol,3,2010-07-12,2014-08-27,NA,NA,2020,53,NA,NA,89,8437.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,ratified protocol,3,2010-07-12,2014-08-27,NA,NA,2019,53,NA,NA,89,9887.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,ratified protocol,3,2010-07-12,2014-08-27,NA,NA,2018,52,NA,NA,88,9574.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,ratified protocol,3,2010-07-12,2014-08-27,NA,NA,2017,52,NA,NA,89,9309.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,ratified both convention and protocol,4,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2023,NA,NA,NA,49,NA,NA,NA,NA,NA,59.7,40.3,NA,95,36,37,98,25,NA,37
Guatemala,ratified both convention and protocol,4,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2022,24,4.68,Hybrid Regime,51,5473.21,NA,NA,NA,NA,58.3,41.7,3.05,95,36,37,98,25,NA,37
Guatemala,ratified both convention and protocol,4,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2021,25,4.62,Hybrid Regime,52,5029.48,0.63,69.24,10.56,5.68,58.2,41.8,2.17,95,36,37,98,25,NA,37
Guatemala,ratified both convention and protocol,4,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2020,25,4.97,Hybrid Regime,52,4609.9,NA,NA,NA,NA,57.8,42.2,NA,95,36,37,98,25,NA,37
Guatemala,ratified both convention and protocol,4,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2019,26,5.26,Hybrid Regime,53,4647.81,NA,NA,NA,NA,55.9,44.1,2.19,95,36,37,98,25,NA,37
Guatemala,ratified both convention and protocol,4,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2018,27,5.6,Hybrid Regime,56,4485.75,NA,NA,NA,NA,59.3,40.7,2.28,95,36,37,98,25,NA,37
Guatemala,ratified both convention and protocol,4,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2017,28,5.86,Hybrid Regime,54,4454.02,NA,NA,NA,NA,59.6,40.4,2.46,95,36,37,98,25,NA,37
Guinea,ratified both convention and protocol,4,2007-05-16,2008-02-08,2007-08-31,2008-02-08,2023,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,ratified both convention and protocol,4,2007-05-16,2008-02-08,2007-08-31,2008-02-08,2022,25,2.32,Authoritarian Regime,34,1531.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,ratified both convention and protocol,4,2007-05-16,2008-02-08,2007-08-31,2008-02-08,2021,25,2.28,Authoritarian Regime,38,1189.18,0.47,58.89,9.81,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,ratified both convention and protocol,4,2007-05-16,2008-02-08,2007-08-31,2008-02-08,2020,28,3.08,Authoritarian Regime,40,1073.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,ratified both convention and protocol,4,2007-05-16,2008-02-08,2007-08-31,2008-02-08,2019,29,3.14,Authoritarian Regime,43,1043.9,NA,NA,NA,NA,NA,NA,5.02,NA,NA,NA,NA,NA,NA,NA
Guinea,ratified both convention and protocol,4,2007-05-16,2008-02-08,2007-08-31,2008-02-08,2018,28,3.14,Authoritarian Regime,41,944.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,ratified both convention and protocol,4,2007-05-16,2008-02-08,2007-08-31,2008-02-08,2017,27,3.14,Authoritarian Regime,41,843.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,ratified both convention and protocol,4,2013-09-24,2014-09-24,2013-09-24,2018-10-22,2023,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,ratified both convention and protocol,4,2013-09-24,2014-09-24,2013-09-24,2018-10-22,2022,21,2.56,Authoritarian Regime,43,775.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,ratified both convention and protocol,4,2013-09-24,2014-09-24,2013-09-24,2018-10-22,2021,21,2.75,Authoritarian Regime,44,795.12,0.48,59.65,10.61,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,ratified both convention and protocol,4,2013-09-24,2014-09-24,2013-09-24,2018-10-22,2020,19,2.63,Authoritarian Regime,46,710.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,ratified both convention and protocol,4,2013-09-24,2014-09-24,2013-09-24,2018-10-22,2019,18,2.63,Authoritarian Regime,42,730.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,ratified both convention and protocol,4,2013-09-24,2014-09-24,2013-09-24,2018-10-22,2018,16,1.98,Authoritarian Regime,41,781.64,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,ratified both convention and protocol,4,2013-09-24,2014-09-24,2013-09-24,2018-10-22,2017,17,1.98,Authoritarian Regime,40,718.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,ratified protocol,3,2007-04-11,2014-09-10,NA,NA,2023,NA,NA,NA,73,NA,NA,NA,NA,NA,69,31,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,ratified protocol,3,2007-04-11,2014-09-10,NA,NA,2022,40,6.34,Flawed Democracy,73,18989.79,NA,NA,NA,NA,68.9,31.1,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,ratified protocol,3,2007-04-11,2014-09-10,NA,NA,2021,39,6.25,Flawed Democracy,73,9998.54,0.71,65.67,12.5,8.62,68.7,31.3,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,ratified protocol,3,2007-04-11,2014-09-10,NA,NA,2020,41,6.01,Flawed Democracy,74,6863.07,NA,NA,NA,NA,67.7,32.3,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,ratified protocol,3,2007-04-11,2014-09-10,NA,NA,2019,40,6.15,Flawed Democracy,75,6477.3,NA,NA,NA,NA,NA,NA,13.52,NA,NA,NA,NA,NA,NA,NA
Guyana,ratified protocol,3,2007-04-11,2014-09-10,NA,NA,2018,37,6.67,Flawed Democracy,74,6094.91,NA,NA,NA,NA,NA,NA,14.02,NA,NA,NA,NA,NA,NA,NA
Guyana,ratified protocol,3,2007-04-11,2014-09-10,NA,NA,2017,38,6.46,Flawed Democracy,74,6220.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,ratified both convention and protocol,4,NA,2009-07-23,NA,2009-07-23,2023,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,ratified both convention and protocol,4,NA,2009-07-23,NA,2009-07-23,2022,17,2.81,Authoritarian Regime,33,1748.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,ratified both convention and protocol,4,NA,2009-07-23,NA,2009-07-23,2021,20,3.48,Authoritarian Regime,37,1823.74,0.54,63.19,9.7,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,ratified both convention and protocol,4,NA,2009-07-23,NA,2009-07-23,2020,18,4.22,Hybrid Regime,38,1283.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,ratified both convention and protocol,4,NA,2009-07-23,NA,2009-07-23,2019,18,4.57,Hybrid Regime,41,1345.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,ratified both convention and protocol,4,NA,2009-07-23,NA,2009-07-23,2018,20,4.91,Hybrid Regime,41,1489.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,ratified both convention and protocol,4,NA,2009-07-23,NA,2009-07-23,2017,22,4.03,Hybrid Regime,39,1389.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,ratified both convention and protocol,4,2007-03-30,2008-04-14,2007-08-23,2010-08-16,2023,NA,NA,NA,48,NA,NA,NA,NA,NA,74.2,25.8,NA,80,20,40,50,NA,NA,NA
Honduras,ratified both convention and protocol,4,2007-03-30,2008-04-14,2007-08-23,2010-08-16,2022,23,5.15,Hybrid Regime,47,3040.17,NA,NA,NA,NA,74.2,25.8,NA,80,20,40,50,NA,NA,NA
Honduras,ratified both convention and protocol,4,2007-03-30,2008-04-14,2007-08-23,2010-08-16,2021,23,5.1,Hybrid Regime,44,2771.72,0.62,70.12,10.13,7.09,74.8,25.2,8.51,80,20,40,50,NA,NA,NA
Honduras,ratified both convention and protocol,4,2007-03-30,2008-04-14,2007-08-23,2010-08-16,2020,24,5.36,Hybrid Regime,45,2354.12,NA,NA,NA,NA,76.1,23.9,10.68,80,20,40,50,NA,NA,NA
Honduras,ratified both convention and protocol,4,2007-03-30,2008-04-14,2007-08-23,2010-08-16,2019,26,5.42,Hybrid Regime,46,2519.37,NA,NA,NA,NA,76.8,23.2,5.55,80,20,40,50,NA,NA,NA
Honduras,ratified both convention and protocol,4,2007-03-30,2008-04-14,2007-08-23,2010-08-16,2018,29,5.63,Hybrid Regime,46,2457.69,NA,NA,NA,NA,78.9,21.1,5.62,80,20,40,50,NA,NA,NA
Honduras,ratified both convention and protocol,4,2007-03-30,2008-04-14,2007-08-23,2010-08-16,2017,29,5.72,Hybrid Regime,46,2403.31,NA,NA,NA,NA,78.3,21.7,5.53,80,20,40,50,NA,NA,NA
Hungary,ratified both convention and protocol,4,2007-03-30,2007-07-20,2007-03-30,2007-07-20,2023,NA,NA,NA,66,NA,NA,NA,NA,NA,33.9,66.1,NA,46,71,88,82,45,31,88
Hungary,ratified both convention and protocol,4,2007-03-30,2007-07-20,2007-03-30,2007-07-20,2022,42,6.64,Flawed Democracy,69,18463.21,NA,NA,NA,NA,34.3,65.7,3.61,46,71,88,82,45,31,88
Hungary,ratified both convention and protocol,4,2007-03-30,2007-07-20,2007-03-30,2007-07-20,2021,43,6.5,Flawed Democracy,69,18772.14,0.85,74.53,15.03,12.25,34.8,65.2,4.05,46,71,88,82,45,31,88
Hungary,ratified both convention and protocol,4,2007-03-30,2007-07-20,2007-03-30,2007-07-20,2020,44,6.56,Flawed Democracy,70,16125.61,NA,NA,NA,NA,35.1,64.9,4.25,46,71,88,82,45,31,88
Hungary,ratified both convention and protocol,4,2007-03-30,2007-07-20,2007-03-30,2007-07-20,2019,44,6.63,Flawed Democracy,70,16786.21,NA,NA,NA,NA,35.2,64.8,3.42,46,71,88,82,45,31,88
Hungary,ratified both convention and protocol,4,2007-03-30,2007-07-20,2007-03-30,2007-07-20,2018,46,6.63,Flawed Democracy,72,16425.21,NA,NA,NA,NA,36.5,63.5,3.71,46,71,88,82,45,31,88
Hungary,ratified both convention and protocol,4,2007-03-30,2007-07-20,2007-03-30,2007-07-20,2017,45,6.64,Flawed Democracy,76,14621.24,NA,NA,NA,NA,38.4,61.6,4.16,46,71,88,82,45,31,88
Iceland,ratified protocol,3,2007-03-30,2016-09-23,2007-03-30,NA,2023,NA,NA,NA,94,NA,NA,NA,NA,NA,24.9,75.1,NA,30,83,10,50,57,67,NA
Iceland,ratified protocol,3,2007-03-30,2016-09-23,2007-03-30,NA,2022,74,9.52,Full Democracy,94,72902.98,NA,NA,NA,NA,23.5,76.5,3.79,30,83,10,50,57,67,NA
Iceland,ratified protocol,3,2007-03-30,2016-09-23,2007-03-30,NA,2021,74,9.18,Full Democracy,94,68594.01,0.96,82.68,19.16,13.77,24.1,75.9,6.03,30,83,10,50,57,67,NA
Iceland,ratified protocol,3,2007-03-30,2016-09-23,2007-03-30,NA,2020,75,9.37,Full Democracy,94,58813.8,NA,NA,NA,NA,23.4,76.6,5.48,30,83,10,50,57,67,NA
Iceland,ratified protocol,3,2007-03-30,2016-09-23,2007-03-30,NA,2019,78,9.58,Full Democracy,94,68403.14,NA,NA,NA,NA,23.3,76.7,3.51,30,83,10,50,57,67,NA
Iceland,ratified protocol,3,2007-03-30,2016-09-23,2007-03-30,NA,2018,76,9.58,Full Democracy,95,74452.19,NA,NA,NA,NA,24.5,75.5,2.7,30,83,10,50,57,67,NA
Iceland,ratified protocol,3,2007-03-30,2016-09-23,2007-03-30,NA,2017,77,9.58,Full Democracy,97,72010.15,NA,NA,NA,NA,27.5,72.5,2.74,30,83,10,50,57,67,NA
India,ratified protocol,3,2007-03-30,2007-10-01,NA,NA,2023,NA,NA,NA,66,NA,NA,NA,NA,NA,44.6,55.4,NA,77,24,56,40,51,26,56
India,ratified protocol,3,2007-03-30,2007-10-01,NA,NA,2022,40,7.04,Flawed Democracy,66,2388.62,NA,NA,NA,NA,44.6,55.4,NA,77,24,56,40,51,26,56
India,ratified protocol,3,2007-03-30,2007-10-01,NA,NA,2021,40,6.91,Flawed Democracy,67,2238.13,0.63,67.24,11.87,6.66,44.7,55.3,6.38,77,24,56,40,51,26,56
India,ratified protocol,3,2007-03-30,2007-10-01,NA,NA,2020,40,6.61,Flawed Democracy,71,1913.22,NA,NA,NA,NA,43.3,56.7,7.86,77,24,56,40,51,26,56
India,ratified protocol,3,2007-03-30,2007-10-01,NA,NA,2019,41,6.9,Flawed Democracy,75,2050.16,NA,NA,NA,NA,42.7,57.3,6.51,77,24,56,40,51,26,56
India,ratified protocol,3,2007-03-30,2007-10-01,NA,NA,2018,41,7.23,Flawed Democracy,77,1974.38,NA,NA,NA,NA,44.2,55.8,7.65,77,24,56,40,51,26,56
India,ratified protocol,3,2007-03-30,2007-10-01,NA,NA,2017,40,7.23,Flawed Democracy,77,1957.97,NA,NA,NA,NA,44,56,NA,77,24,56,40,51,26,56
Indonesia,ratified protocol,3,2007-03-30,2011-11-30,NA,NA,2023,NA,NA,NA,58,NA,NA,NA,NA,NA,45.9,54.1,NA,78,5,46,48,29,38,46
Indonesia,ratified protocol,3,2007-03-30,2011-11-30,NA,NA,2022,34,6.71,Flawed Democracy,59,4788,NA,NA,NA,NA,46.1,53.9,3.46,78,5,46,48,29,38,46
Indonesia,ratified protocol,3,2007-03-30,2011-11-30,NA,NA,2021,38,6.71,Flawed Democracy,59,4334.22,0.7,67.57,13.75,8.56,46.2,53.8,3.83,78,5,46,48,29,38,46
Indonesia,ratified protocol,3,2007-03-30,2011-11-30,NA,NA,2020,37,6.3,Flawed Democracy,61,3895.62,NA,NA,NA,NA,45.8,54.2,4.25,78,5,46,48,29,38,46
Indonesia,ratified protocol,3,2007-03-30,2011-11-30,NA,NA,2019,40,6.48,Flawed Democracy,62,4151.23,NA,NA,NA,NA,46,54,3.59,78,5,46,48,29,38,46
Indonesia,ratified protocol,3,2007-03-30,2011-11-30,NA,NA,2018,38,6.39,Flawed Democracy,64,3902.66,NA,NA,NA,NA,44.7,55.3,4.39,78,5,46,48,29,38,46
Indonesia,ratified protocol,3,2007-03-30,2011-11-30,NA,NA,2017,37,6.39,Flawed Democracy,65,3839.79,NA,NA,NA,NA,49.7,50.3,3.78,78,5,46,48,29,38,46
Iran,ratified protocol,3,NA,2009-10-23,NA,NA,2023,NA,NA,NA,12,NA,NA,NA,NA,NA,49.9,50.1,NA,58,23,43,59,30,40,43
Iran,ratified protocol,3,NA,2009-10-23,NA,NA,2022,25,1.96,Authoritarian Regime,14,4387.83,NA,NA,NA,NA,49.1,50.9,NA,58,23,43,59,30,40,43
Iran,ratified protocol,3,NA,2009-10-23,NA,NA,2021,25,1.95,Authoritarian Regime,16,4084.2,0.77,73.87,14.62,10.64,49.2,50.8,9.28,58,23,43,59,30,40,43
Iran,ratified protocol,3,NA,2009-10-23,NA,NA,2020,25,2.2,Authoritarian Regime,17,2746.42,NA,NA,NA,NA,49.3,50.7,9.69,58,23,43,59,30,40,43
Iran,ratified protocol,3,NA,2009-10-23,NA,NA,2019,26,2.38,Authoritarian Regime,18,3276.75,NA,NA,NA,NA,49.3,50.7,10.74,58,23,43,59,30,40,43
