country,crpd_sign,crpd_ratif,protocol_sign,protocol_ratif,year,cpi_score.x,cpi_score.y,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,democracy_index,democracy_cat,freedom_index,gdp,human_development_index,life_expectancy,expected_years_of_schooling,mean_years_of_schooling,crime_index,safety_index,unemployment_rate
Finland,2007-03-30,2016-05-11,2007-03-30,2016-05-11,2014,89,89,NA,NA,NA,NA,NA,NA,9.03,Full Democracy,100,50327.24,NA,NA,NA,NA,29.2,70.8,8.66
Finland,2007-03-30,2016-05-11,2007-03-30,2016-05-11,2013,89,89,NA,NA,NA,NA,NA,NA,9.03,Full Democracy,100,49892.22,NA,NA,NA,NA,32.7,67.3,8.19
Finland,2007-03-30,2016-05-11,2007-03-30,2016-05-11,2012,90,90,NA,NA,NA,NA,NA,NA,9.06,Full Democracy,NA,47708.06,NA,NA,NA,NA,17.6,82.4,7.69
Finland,2007-03-30,2016-05-11,2007-03-30,2016-05-11,2011,NA,NA,NA,NA,NA,NA,NA,NA,9.06,Full Democracy,NA,51148.93,NA,NA,NA,NA,NA,NA,7.78
Finland,2007-03-30,2016-05-11,2007-03-30,2016-05-11,2010,NA,NA,NA,NA,NA,NA,NA,NA,9.19,Full Democracy,NA,46505.3,NA,NA,NA,NA,NA,NA,8.39
Finland,2007-03-30,2016-05-11,2007-03-30,2016-05-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47481.48,NA,NA,NA,NA,NA,NA,8.25
Finland,2007-03-30,2016-05-11,2007-03-30,2016-05-11,2008,NA,NA,NA,NA,NA,NA,NA,NA,9.25,Full Democracy,NA,53772.79,NA,NA,NA,NA,NA,NA,6.37
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2023,NA,NA,68,74,43,86,60,48,NA,NA,89,NA,NA,NA,NA,NA,55.3,44.7,NA
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2022,72,72,NA,NA,NA,NA,NA,NA,8.07,Full Democracy,89,40963.84,NA,NA,NA,NA,52.4,47.6,7.31
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2021,71,71,NA,NA,NA,NA,NA,NA,7.99,Flawed Democracy,90,43658.98,0.9,82.5,15.81,11.61,49.2,50.8,7.87
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2020,69,69,NA,NA,NA,NA,NA,NA,7.99,Flawed Democracy,90,39055.28,NA,NA,NA,NA,46.8,53.2,8.01
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2019,69,69,NA,NA,NA,NA,NA,NA,8.12,Full Democracy,90,40494.9,NA,NA,NA,NA,46.4,53.6,8.41
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2018,72,72,NA,NA,NA,NA,NA,NA,7.8,Flawed Democracy,90,41557.85,NA,NA,NA,NA,45.3,54.7,9.02
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2017,70,70,NA,NA,NA,NA,NA,NA,7.8,Flawed Democracy,90,38781.05,NA,NA,NA,NA,43.7,56.3,9.41
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2016,69,69,NA,NA,NA,NA,NA,NA,7.92,Flawed Democracy,91,37062.53,NA,NA,NA,NA,44.1,55.9,10.06
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2015,70,70,NA,NA,NA,NA,NA,NA,7.92,Flawed Democracy,95,36652.92,NA,NA,NA,NA,49.7,50.3,10.35
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2014,69,69,NA,NA,NA,NA,NA,NA,8.04,Full Democracy,95,43068.55,NA,NA,NA,NA,47.3,52.7,10.27
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2013,71,71,NA,NA,NA,NA,NA,NA,7.92,Flawed Democracy,95,42602.72,NA,NA,NA,NA,51.1,48.9,9.91
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2012,71,71,NA,NA,NA,NA,NA,NA,7.88,Flawed Democracy,NA,40870.85,NA,NA,NA,NA,44.8,55.2,9.84
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2011,NA,NA,NA,NA,NA,NA,NA,NA,7.77,Flawed Democracy,NA,43846.47,NA,NA,NA,NA,NA,NA,9.23
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2010,NA,NA,NA,NA,NA,NA,NA,NA,7.77,Flawed Democracy,NA,40676.06,NA,NA,NA,NA,NA,NA,9.28
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41737.76,NA,NA,NA,NA,NA,NA,9.12
France,2007-03-30,2010-02-18,2008-09-23,2010-02-18,2008,NA,NA,NA,NA,NA,NA,NA,NA,8.07,Full Democracy,NA,45515.96,NA,NA,NA,NA,NA,NA,7.39
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2022,29,29,NA,NA,NA,NA,NA,NA,3.4,Authoritarian Regime,21,8820.35,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2021,31,31,NA,NA,NA,NA,NA,NA,3.4,Authoritarian Regime,22,8635.8,0.71,65.82,12.98,9.44,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2020,30,30,NA,NA,NA,NA,NA,NA,3.54,Authoritarian Regime,22,6680.08,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2019,31,31,NA,NA,NA,NA,NA,NA,3.61,Authoritarian Regime,23,7523.86,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2018,31,31,NA,NA,NA,NA,NA,NA,3.61,Authoritarian Regime,23,7694.91,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2017,32,32,NA,NA,NA,NA,NA,NA,3.61,Authoritarian Regime,32,6975.7,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2016,35,35,NA,NA,NA,NA,NA,NA,3.74,Authoritarian Regime,34,6722.2,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2015,34,34,NA,NA,NA,NA,NA,NA,3.76,Authoritarian Regime,34,7090.45,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2014,37,37,NA,NA,NA,NA,NA,NA,3.76,Authoritarian Regime,34,9255.37,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2013,34,34,NA,NA,NA,NA,NA,NA,3.76,Authoritarian Regime,34,9250.08,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2012,35,35,NA,NA,NA,NA,NA,NA,3.56,Authoritarian Regime,NA,9348.51,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2011,NA,NA,NA,NA,NA,NA,NA,NA,3.48,Authoritarian Regime,NA,10273.8,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2010,NA,NA,NA,NA,NA,NA,NA,NA,3.29,Authoritarian Regime,NA,8399.6,NA,NA,NA,NA,NA,NA,20.39
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7325.91,NA,NA,NA,NA,NA,NA,NA
Gabon,2007-03-30,2007-10-01,2007-09-25,2014-06-26,2008,NA,NA,NA,NA,NA,NA,NA,NA,3,Authoritarian Regime,NA,9732.23,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2022,34,34,NA,NA,NA,NA,NA,NA,4.47,Hybrid Regime,47,840.01,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2021,37,37,NA,NA,NA,NA,NA,NA,4.41,Hybrid Regime,46,772.15,0.5,62.08,9.42,4.64,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2020,37,37,NA,NA,NA,NA,NA,NA,4.49,Hybrid Regime,46,704.03,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2019,37,37,NA,NA,NA,NA,NA,NA,4.33,Hybrid Regime,45,722.88,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2018,37,37,NA,NA,NA,NA,NA,NA,4.31,Hybrid Regime,41,683.32,NA,NA,NA,NA,NA,NA,4.13
Gambia,NA,2015-07-06,NA,2015-07-06,2017,30,30,NA,NA,NA,NA,NA,NA,4.06,Hybrid Regime,20,632,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2016,26,26,NA,NA,NA,NA,NA,NA,2.91,Authoritarian Regime,18,640.68,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2015,28,28,NA,NA,NA,NA,NA,NA,2.97,Authoritarian Regime,20,611.67,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2014,29,29,NA,NA,NA,NA,NA,NA,3.05,Authoritarian Regime,21,561.65,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2013,28,28,NA,NA,NA,NA,NA,NA,3.31,Authoritarian Regime,23,647.39,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2012,34,34,NA,NA,NA,NA,NA,NA,3.31,Authoritarian Regime,NA,686.56,NA,NA,NA,NA,NA,NA,10.35
Gambia,NA,2015-07-06,NA,2015-07-06,2011,NA,NA,NA,NA,NA,NA,NA,NA,3.38,Authoritarian Regime,NA,705.48,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2010,NA,NA,NA,NA,NA,NA,NA,NA,3.38,Authoritarian Regime,NA,796.63,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2008,NA,NA,NA,NA,NA,NA,NA,NA,4.19,Hybrid Regime,NA,857.86,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.12,NA,NA,NA,NA,NA,NA,NA
Gambia,NA,2015-07-06,NA,2015-07-06,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2023,NA,NA,65,15,55,85,24,32,NA,NA,58,NA,NA,NA,NA,NA,25.9,74.1,NA
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2022,56,56,NA,NA,NA,NA,NA,NA,5.2,Hybrid Regime,58,6627.71,NA,NA,NA,NA,24.3,75.7,NA
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2021,55,55,NA,NA,NA,NA,NA,NA,5.12,Hybrid Regime,60,5023.27,0.8,71.69,15.57,12.82,22.6,77.4,NA
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2020,56,56,NA,NA,NA,NA,NA,NA,5.31,Hybrid Regime,61,4255.74,NA,NA,NA,NA,20.2,79.8,11.73
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2019,56,56,NA,NA,NA,NA,NA,NA,5.42,Hybrid Regime,63,4696.15,NA,NA,NA,NA,19.9,80.1,11.57
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2018,58,58,NA,NA,NA,NA,NA,NA,5.5,Hybrid Regime,64,4722.04,NA,NA,NA,NA,20.3,79.7,12.67
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2017,56,56,NA,NA,NA,NA,NA,NA,5.93,Hybrid Regime,64,4356.93,NA,NA,NA,NA,20.8,79.2,13.94
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2016,57,57,NA,NA,NA,NA,NA,NA,5.93,Hybrid Regime,64,4062.13,NA,NA,NA,NA,22.2,77.8,16.6
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2015,52,52,NA,NA,NA,NA,NA,NA,5.88,Hybrid Regime,64,4014.11,NA,NA,NA,NA,22,78,16.51
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2014,52,52,NA,NA,NA,NA,NA,NA,5.82,Hybrid Regime,63,4739.28,NA,NA,NA,NA,19.9,80.1,17.44
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2013,49,49,NA,NA,NA,NA,NA,NA,5.95,Hybrid Regime,60,4623.88,NA,NA,NA,NA,19.6,80.4,19.42
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2012,52,52,NA,NA,NA,NA,NA,NA,5.53,Hybrid Regime,NA,4421.93,NA,NA,NA,NA,31.3,68.7,19.65
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2011,NA,NA,NA,NA,NA,NA,NA,NA,4.74,Hybrid Regime,NA,4021.75,NA,NA,NA,NA,NA,NA,19.63
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2010,NA,NA,NA,NA,NA,NA,NA,NA,4.59,Hybrid Regime,NA,3233.22,NA,NA,NA,NA,NA,NA,20.2
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2822.69,NA,NA,NA,NA,NA,NA,20.71
Georgia,2009-07-10,2014-03-13,2009-07-10,2021-04-12,2008,NA,NA,NA,NA,NA,NA,NA,NA,4.62,Hybrid Regime,NA,3324.75,NA,NA,NA,NA,NA,NA,17.87
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2023,NA,NA,35,79,66,65,57,40,NA,NA,94,NA,NA,NA,NA,NA,37.6,62.4,NA
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2022,79,79,NA,NA,NA,NA,NA,NA,8.8,Full Democracy,94,48432.46,NA,NA,NA,NA,36.4,63.6,3.14
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2021,80,80,NA,NA,NA,NA,NA,NA,8.67,Full Democracy,94,51203.55,0.94,80.63,17.01,14.09,35.4,64.6,3.64
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2020,80,80,NA,NA,NA,NA,NA,NA,8.67,Full Democracy,94,46772.83,NA,NA,NA,NA,34.8,65.2,3.86
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2019,80,80,NA,NA,NA,NA,NA,NA,8.68,Full Democracy,94,46793.69,NA,NA,NA,NA,34.5,65.5,3.14
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2018,80,80,NA,NA,NA,NA,NA,NA,8.68,Full Democracy,94,47939.28,NA,NA,NA,NA,36.7,63.3,3.38
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2017,81,81,NA,NA,NA,NA,NA,NA,8.61,Full Democracy,95,44652.59,NA,NA,NA,NA,32,68,3.75
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2016,81,81,NA,NA,NA,NA,NA,NA,8.63,Full Democracy,95,42136.12,NA,NA,NA,NA,33,67,4.12
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2015,81,81,NA,NA,NA,NA,NA,NA,8.64,Full Democracy,96,41103.26,NA,NA,NA,NA,28.5,71.5,4.62
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2014,79,79,NA,NA,NA,NA,NA,NA,8.64,Full Democracy,96,48023.87,NA,NA,NA,NA,27.1,72.9,4.98
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2013,78,78,NA,NA,NA,NA,NA,NA,8.31,Full Democracy,96,46298.92,NA,NA,NA,NA,23.9,76.1,5.23
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2012,79,79,NA,NA,NA,NA,NA,NA,8.34,Full Democracy,NA,43855.85,NA,NA,NA,NA,21.2,78.8,5.38
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2011,NA,NA,NA,NA,NA,NA,NA,NA,8.34,Full Democracy,NA,46705.9,NA,NA,NA,NA,NA,NA,5.82
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2010,NA,NA,NA,NA,NA,NA,NA,NA,8.38,Full Democracy,NA,41572.46,NA,NA,NA,NA,NA,NA,6.97
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41650.37,NA,NA,NA,NA,NA,NA,7.74
Germany,2007-03-30,2009-02-24,2007-03-30,2009-02-24,2008,NA,NA,NA,NA,NA,NA,NA,NA,8.82,Full Democracy,NA,45612.71,NA,NA,NA,NA,NA,NA,7.52
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2023,NA,NA,80,9,40,65,1,72,NA,NA,80,NA,NA,NA,NA,NA,44.5,55.5,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2022,43,43,NA,NA,NA,NA,NA,NA,6.43,Flawed Democracy,80,2175.86,NA,NA,NA,NA,46.8,53.2,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2021,43,43,NA,NA,NA,NA,NA,NA,6.5,Flawed Democracy,82,2410.88,0.63,63.8,12.05,8.33,48.5,51.5,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2020,43,43,NA,NA,NA,NA,NA,NA,6.5,Flawed Democracy,82,2176.58,NA,NA,NA,NA,49,51,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2019,41,41,NA,NA,NA,NA,NA,NA,6.63,Flawed Democracy,83,2167.93,NA,NA,NA,NA,51.9,48.1,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2018,41,41,NA,NA,NA,NA,NA,NA,6.63,Flawed Democracy,83,2180.03,NA,NA,NA,NA,45,55,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2017,40,40,NA,NA,NA,NA,NA,NA,6.69,Flawed Democracy,83,1998.72,NA,NA,NA,NA,47,53,3.37
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2016,43,43,NA,NA,NA,NA,NA,NA,6.75,Flawed Democracy,83,1900.4,NA,NA,NA,NA,49,51,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2015,47,47,NA,NA,NA,NA,NA,NA,6.86,Flawed Democracy,84,1711.27,NA,NA,NA,NA,49.4,50.6,6.81
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2014,48,48,NA,NA,NA,NA,NA,NA,6.33,Flawed Democracy,84,1942.92,NA,NA,NA,NA,46.4,53.6,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2013,46,46,NA,NA,NA,NA,NA,NA,6.33,Flawed Democracy,84,2282.41,NA,NA,NA,NA,NA,NA,2.17
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2012,45,45,NA,NA,NA,NA,NA,NA,6.02,Flawed Democracy,NA,1536.62,NA,NA,NA,NA,NA,NA,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2011,NA,NA,NA,NA,NA,NA,NA,NA,6.02,Flawed Democracy,NA,1501.06,NA,NA,NA,NA,NA,NA,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2010,NA,NA,NA,NA,NA,NA,NA,NA,6.02,Flawed Democracy,NA,1258.96,NA,NA,NA,NA,NA,NA,5.38
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044.01,NA,NA,NA,NA,NA,NA,NA
Ghana,2007-03-30,2012-07-31,2007-03-30,2012-07-31,2008,NA,NA,NA,NA,NA,NA,NA,NA,5.35,Hybrid Regime,NA,1178.96,NA,NA,NA,NA,NA,NA,NA
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2023,NA,NA,60,59,57,100,51,50,NA,NA,86,NA,NA,NA,NA,NA,47,53,NA
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2022,52,52,NA,NA,NA,NA,NA,NA,7.97,Flawed Democracy,87,20732.05,NA,NA,NA,NA,47.4,52.6,12.43
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2021,49,49,NA,NA,NA,NA,NA,NA,7.56,Flawed Democracy,87,20192.6,0.89,80.11,20.03,11.41,44.1,55.9,14.66
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2020,50,50,NA,NA,NA,NA,NA,NA,7.39,Flawed Democracy,88,17658.95,NA,NA,NA,NA,40.3,59.7,15.9
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2019,48,48,NA,NA,NA,NA,NA,NA,7.43,Flawed Democracy,87,19144.28,NA,NA,NA,NA,38.6,61.4,17.04
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2018,45,45,NA,NA,NA,NA,NA,NA,7.29,Flawed Democracy,85,19756.99,NA,NA,NA,NA,39.1,60.9,19.18
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2017,48,48,NA,NA,NA,NA,NA,NA,7.29,Flawed Democracy,84,18582.09,NA,NA,NA,NA,40.3,59.7,21.41
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2016,44,44,NA,NA,NA,NA,NA,NA,7.23,Flawed Democracy,83,17923.97,NA,NA,NA,NA,38.5,61.5,23.51
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2015,46,46,NA,NA,NA,NA,NA,NA,7.45,Flawed Democracy,83,18083.88,NA,NA,NA,NA,41.4,58.6,24.98
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2014,43,43,NA,NA,NA,NA,NA,NA,7.45,Flawed Democracy,83,21616.71,NA,NA,NA,NA,43,57,26.71
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2013,40,40,NA,NA,NA,NA,NA,NA,7.65,Flawed Democracy,83,21787.79,NA,NA,NA,NA,49.8,50.2,27.69
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2012,36,36,NA,NA,NA,NA,NA,NA,7.65,Flawed Democracy,NA,21913,NA,NA,NA,NA,52,48,24.73
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2011,NA,NA,NA,NA,NA,NA,NA,NA,7.65,Flawed Democracy,NA,25483.88,NA,NA,NA,NA,NA,NA,17.97
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2010,NA,NA,NA,NA,NA,NA,NA,NA,7.92,Flawed Democracy,NA,26716.65,NA,NA,NA,NA,NA,NA,12.72
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29828.76,NA,NA,NA,NA,NA,NA,9.55
Greece,2007-03-30,2012-05-31,2010-09-27,2012-05-31,2008,NA,NA,NA,NA,NA,NA,NA,NA,8.13,Full Democracy,NA,32127.98,NA,NA,NA,NA,NA,NA,7.66
Grenada,2010-07-12,2014-08-27,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2022,52,52,NA,NA,NA,NA,NA,NA,NA,NA,89,10016.21,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2021,53,53,NA,NA,NA,NA,NA,NA,NA,NA,89,9010.51,0.8,74.94,18.66,9.03,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2020,53,53,NA,NA,NA,NA,NA,NA,NA,NA,89,8437.54,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2019,53,53,NA,NA,NA,NA,NA,NA,NA,NA,89,9887.92,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2018,52,52,NA,NA,NA,NA,NA,NA,NA,NA,88,9574.31,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2017,52,52,NA,NA,NA,NA,NA,NA,NA,NA,89,9309.26,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2016,56,56,NA,NA,NA,NA,NA,NA,NA,NA,89,8849.51,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,8379.62,NA,NA,NA,NA,NA,NA,22.9
Grenada,2010-07-12,2014-08-27,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,7726.38,NA,NA,NA,NA,NA,NA,24.5
Grenada,2010-07-12,2014-08-27,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,7205.25,NA,NA,NA,NA,NA,NA,24.2
Grenada,2010-07-12,2014-08-27,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6900.77,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6775.75,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6760.97,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6810.44,NA,NA,NA,NA,NA,NA,NA
Grenada,2010-07-12,2014-08-27,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7343.45,NA,NA,NA,NA,NA,NA,NA
Guatemala,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2023,NA,NA,95,36,37,98,25,NA,NA,NA,49,NA,NA,NA,NA,NA,59.7,40.3,NA
Guatemala,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2022,24,24,NA,NA,NA,NA,NA,NA,4.68,Hybrid Regime,51,5473.21,NA,NA,NA,NA,58.3,41.7,3.05
Guatemala,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2021,25,25,NA,NA,NA,NA,NA,NA,4.62,Hybrid Regime,52,5029.48,0.63,69.24,10.56,5.68,58.2,41.8,2.17
Guatemala,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2020,25,25,NA,NA,NA,NA,NA,NA,4.97,Hybrid Regime,52,4609.9,NA,NA,NA,NA,57.8,42.2,NA
Guatemala,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2019,26,26,NA,NA,NA,NA,NA,NA,5.26,Hybrid Regime,53,4647.81,NA,NA,NA,NA,55.9,44.1,2.19
Guatemala,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2018,27,27,NA,NA,NA,NA,NA,NA,5.6,Hybrid Regime,56,4485.75,NA,NA,NA,NA,59.3,40.7,2.28
Guatemala,2007-03-30,2009-04-07,2007-03-30,2009-04-07,2017,28,28,NA,NA,NA,NA,NA,NA,5.86,Hybrid Regime,54,4454.02,NA,NA,NA,NA,59.6,40.4,2.46
