country,year,cpi_score.x,power_distance.x,individualism.x,motivation.x,uncertainty_avoidance.x,long_term_orientation.x,indulgence.x,democracy_index.x,democracy_cat.x,freedom_index,cpi_score.y,democracy_index.y,democracy_cat.y,gdp.x,crime_index.x,safety_index.x,power_distance.y,individualism.y,motivation.y,uncertainty_avoidance.y,long_term_orientation.y,indulgence.y,human_development_index.x,life_expectancy.x,expected_years_of_schooling.x,mean_years_of_schooling.x,unemployment_rate.x,crpd_signature_date,crpd_ratification_date,optional_protocol_date,crpd_category,crpd_category_value,gdp.y,human_development_index.y,life_expectancy.y,expected_years_of_schooling.y,mean_years_of_schooling.y,crime_index.y,safety_index.y,unemployment_rate.y
Euro area,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39119.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9162739222399,NA,NA,NA,NA,NA,39119.97,NA,NA,NA,NA,NA,NA,11.9162739222399
Euro area,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37594.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3678091779357,NA,NA,NA,NA,NA,37594.92,NA,NA,NA,NA,NA,NA,11.3678091779357
Euro area,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40656.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1836379573417,NA,NA,NA,NA,NA,40656.44,NA,NA,NA,NA,NA,NA,10.1836379573417
Euro area,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37605.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1407253766972,NA,NA,NA,NA,NA,37605.04,NA,NA,NA,NA,NA,NA,10.1407253766972
Euro area,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38578.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60435368221656,NA,NA,NA,NA,NA,38578.92,NA,NA,NA,NA,NA,NA,9.60435368221656
Euro area,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42353.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53985950098399,NA,NA,NA,NA,NA,42353.19,NA,NA,NA,NA,NA,NA,7.53985950098399
Europe & Central Asia,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27363.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27363.87,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27239.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12801090558491,NA,NA,NA,NA,NA,27239.94,NA,NA,NA,NA,NA,NA,7.12801090558491
Europe & Central Asia,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23995.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28602176624975,NA,NA,NA,NA,NA,23995.15,NA,NA,NA,NA,NA,NA,7.28602176624975
Europe & Central Asia,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24870.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74024487113256,NA,NA,NA,NA,NA,24870.58,NA,NA,NA,NA,NA,NA,6.74024487113256
Europe & Central Asia,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98283353622462,NA,NA,NA,NA,NA,25244.03,NA,NA,NA,NA,NA,NA,6.98283353622462
Europe & Central Asia,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23644.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47618913175277,NA,NA,NA,NA,NA,23644.78,NA,NA,NA,NA,NA,NA,7.47618913175277
Europe & Central Asia,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22380.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08689296166438,NA,NA,NA,NA,NA,22380.62,NA,NA,NA,NA,NA,NA,8.08689296166438
Europe & Central Asia,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22560.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.50812636127383,NA,NA,NA,NA,NA,22560.05,NA,NA,NA,NA,NA,NA,8.50812636127383
Europe & Central Asia,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26321.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8924649016658,NA,NA,NA,NA,NA,26321.09,NA,NA,NA,NA,NA,NA,8.8924649016658
Europe & Central Asia,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26090.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.14158836946923,NA,NA,NA,NA,NA,26090.3,NA,NA,NA,NA,NA,NA,9.14158836946923
Europe & Central Asia,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25093.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93997649302478,NA,NA,NA,NA,NA,25093.69,NA,NA,NA,NA,NA,NA,8.93997649302478
Europe & Central Asia,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26151.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.73029323788188,NA,NA,NA,NA,NA,26151.01,NA,NA,NA,NA,NA,NA,8.73029323788188
Europe & Central Asia,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23640.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06834740596388,NA,NA,NA,NA,NA,23640.98,NA,NA,NA,NA,NA,NA,9.06834740596388
Europe & Central Asia,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23197.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.97728706798623,NA,NA,NA,NA,NA,23197.64,NA,NA,NA,NA,NA,NA,8.97728706798623
Europe & Central Asia,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26480.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.07511782046041,NA,NA,NA,NA,NA,26480.67,NA,NA,NA,NA,NA,NA,7.07511782046041
Europe & Central Asia (IDA & IBRD countries),2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11324.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11324.51,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia (IDA & IBRD countries),2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9983.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86395628071351,NA,NA,NA,NA,NA,9983.85,NA,NA,NA,NA,NA,NA,6.86395628071351
Europe & Central Asia (IDA & IBRD countries),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8439.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13851507546731,NA,NA,NA,NA,NA,8439.67,NA,NA,NA,NA,NA,NA,7.13851507546731
Europe & Central Asia (IDA & IBRD countries),2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9016.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.93684116146816,NA,NA,NA,NA,NA,9016.26,NA,NA,NA,NA,NA,NA,6.93684116146816
Europe & Central Asia (IDA & IBRD countries),2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8869.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.87722608200841,NA,NA,NA,NA,NA,8869.06,NA,NA,NA,NA,NA,NA,6.87722608200841
Europe & Central Asia (IDA & IBRD countries),2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8532.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09849995235064,NA,NA,NA,NA,NA,8532.09,NA,NA,NA,NA,NA,NA,7.09849995235064
Europe & Central Asia (IDA & IBRD countries),2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7640.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46279451728637,NA,NA,NA,NA,NA,7640.98,NA,NA,NA,NA,NA,NA,7.46279451728637
Europe & Central Asia (IDA & IBRD countries),2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7995.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.517438047966,NA,NA,NA,NA,NA,7995.19,NA,NA,NA,NA,NA,NA,7.517438047966
Europe & Central Asia (IDA & IBRD countries),2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10296.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53371497356217,NA,NA,NA,NA,NA,10296.6,NA,NA,NA,NA,NA,NA,7.53371497356217
Europe & Central Asia (IDA & IBRD countries),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10963.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44949818487002,NA,NA,NA,NA,NA,10963.29,NA,NA,NA,NA,NA,NA,7.44949818487002
Europe & Central Asia (IDA & IBRD countries),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10420.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39024052441836,NA,NA,NA,NA,NA,10420.83,NA,NA,NA,NA,NA,NA,7.39024052441836
Europe & Central Asia (IDA & IBRD countries),2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10026.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8883857235824,NA,NA,NA,NA,NA,10026.98,NA,NA,NA,NA,NA,NA,7.8883857235824
Europe & Central Asia (IDA & IBRD countries),2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8280.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59931829311826,NA,NA,NA,NA,NA,8280.26,NA,NA,NA,NA,NA,NA,8.59931829311826
Europe & Central Asia (IDA & IBRD countries),2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7078.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.97808593838936,NA,NA,NA,NA,NA,7078.29,NA,NA,NA,NA,NA,NA,8.97808593838936
Europe & Central Asia (IDA & IBRD countries),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8959.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2031943723788,NA,NA,NA,NA,NA,8959.75,NA,NA,NA,NA,NA,NA,7.2031943723788
Europe & Central Asia (excluding high income),2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10376.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10376.78,NA,NA,NA,NA,NA,NA,NA
Europe & Central Asia (excluding high income),2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8919.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35433513009991,NA,NA,NA,NA,NA,8919.91,NA,NA,NA,NA,NA,NA,7.35433513009991
Europe & Central Asia (excluding high income),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7462.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66081988565937,NA,NA,NA,NA,NA,7462.1,NA,NA,NA,NA,NA,NA,7.66081988565937
Europe & Central Asia (excluding high income),2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8128.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4681312355394,NA,NA,NA,NA,NA,8128.4,NA,NA,NA,NA,NA,NA,7.4681312355394
Europe & Central Asia (excluding high income),2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7995.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.30824315788503,NA,NA,NA,NA,NA,7995.72,NA,NA,NA,NA,NA,NA,7.30824315788503
Europe & Central Asia (excluding high income),2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7865.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3948364708032,NA,NA,NA,NA,NA,7865.23,NA,NA,NA,NA,NA,NA,7.3948364708032
Europe & Central Asia (excluding high income),2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7044.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61566187035367,NA,NA,NA,NA,NA,7044.68,NA,NA,NA,NA,NA,NA,7.61566187035367
Europe & Central Asia (excluding high income),2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7459.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46260811314147,NA,NA,NA,NA,NA,7459.08,NA,NA,NA,NA,NA,NA,7.46260811314147
Europe & Central Asia (excluding high income),2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9890.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31379892591644,NA,NA,NA,NA,NA,9890.32,NA,NA,NA,NA,NA,NA,7.31379892591644
Europe & Central Asia (excluding high income),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10750.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.06177246751747,NA,NA,NA,NA,NA,10750.56,NA,NA,NA,NA,NA,NA,7.06177246751747
Europe & Central Asia (excluding high income),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10208.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04556217125688,NA,NA,NA,NA,NA,10208.42,NA,NA,NA,NA,NA,NA,7.04556217125688
Europe & Central Asia (excluding high income),2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9625.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67973957295181,NA,NA,NA,NA,NA,9625.74,NA,NA,NA,NA,NA,NA,7.67973957295181
Europe & Central Asia (excluding high income),2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7789.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54419788705084,NA,NA,NA,NA,NA,7789.15,NA,NA,NA,NA,NA,NA,8.54419788705084
Europe & Central Asia (excluding high income),2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6465.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17296988981631,NA,NA,NA,NA,NA,6465.41,NA,NA,NA,NA,NA,NA,9.17296988981631
Europe & Central Asia (excluding high income),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8288.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27581470721573,NA,NA,NA,NA,NA,8288.17,NA,NA,NA,NA,NA,NA,7.27581470721573
European Union,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37149.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14326043208441,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,37149.61,NA,NA,NA,NA,NA,NA,6.14326043208441
European Union,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38436.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02211036676904,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,38436.15,NA,NA,NA,NA,NA,NA,7.02211036676904
European Union,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34332.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0429876160618,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,34332.64,NA,NA,NA,NA,NA,NA,7.0429876160618
European Union,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35077.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67586158084816,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,35077.73,NA,NA,NA,NA,NA,NA,6.67586158084816
European Union,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35749.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25371703152654,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,35749.09,NA,NA,NA,NA,NA,NA,7.25371703152654
European Union,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33088.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12287561428663,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,33088.67,NA,NA,NA,NA,NA,NA,8.12287561428663
European Union,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31175.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10680872960213,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,31175.22,NA,NA,NA,NA,NA,NA,9.10680872960213
European Union,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30485.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0214760121758,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,30485.76,NA,NA,NA,NA,NA,NA,10.0214760121758
European Union,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35280.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8194502309259,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,35280.75,NA,NA,NA,NA,NA,NA,10.8194502309259
European Union,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34564.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3226605763879,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,34564.93,NA,NA,NA,NA,NA,NA,11.3226605763879
European Union,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33170.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8693100168119,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,33170.16,NA,NA,NA,NA,NA,NA,10.8693100168119
European Union,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35766.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.89573567147181,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,35766.56,NA,NA,NA,NA,NA,NA,9.89573567147181
European Union,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32965.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85484350191814,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,32965.44,NA,NA,NA,NA,NA,NA,9.85484350191814
European Union,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33480.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17556735370488,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,33480.23,NA,NA,NA,NA,NA,NA,9.17556735370488
European Union,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37043.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24765017834026,30 Mar 2007,23 Dec 2010,NA,signed & ratified,4,37043.63,NA,NA,NA,NA,NA,NA,7.24765017834026
Faroe Islands,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69010.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69010.17,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61979.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61979.8,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63382.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63382.75,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62576.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62576.8,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59328.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59328.23,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56833.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56833.91,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52726.69,18.5,81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52726.69,NA,NA,NA,NA,18.5,81.5,NA
Faroe Islands,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60126.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60126.13,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55560.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,NA,NA,NA,NA,NA,55560.14,NA,NA,NA,NA,NA,NA,4.03
Faroe Islands,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50157.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,NA,NA,NA,50157.06,NA,NA,NA,NA,NA,NA,3.03
Faroe Islands,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51786.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29,NA,NA,NA,NA,NA,51786.49,NA,NA,NA,NA,NA,NA,5.29
Faroe Islands,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48167.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.39,NA,NA,NA,NA,NA,48167.67,NA,NA,NA,NA,NA,NA,6.39
Faroe Islands,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47410.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,NA,NA,NA,NA,NA,47410.96,NA,NA,NA,NA,NA,NA,3.94
Faroe Islands,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51431.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,NA,NA,NA,NA,NA,51431.97,NA,NA,NA,NA,NA,NA,2.36
Fiji,2023,NA,78,14,46,48,NA,NA,NA,NA,59,NA,NA,NA,NA,57,43,78,14,46,48,NA,NA,NA,NA,NA,NA,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,NA,NA,NA,NA,NA,57,43,NA
Fiji,2022,53,NA,NA,NA,NA,NA,NA,5.55,Hybrid Regime,58,53,5.55,Hybrid Regime,5316.66,55.6,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,5316.66,NA,NA,NA,NA,55.6,44.4,NA
Fiji,2021,55,NA,NA,NA,NA,NA,NA,5.61,Hybrid Regime,60,55,5.61,Hybrid Regime,4646.54,57.9,42.1,NA,NA,NA,NA,NA,NA,0.73,67.11,14.74,10.92,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,4646.54,0.73,67.11,14.74,10.92,57.9,42.1,NA
Fiji,2020,NA,NA,NA,NA,NA,NA,NA,5.72,Hybrid Regime,60,NA,5.72,Hybrid Regime,4864.11,58.9,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,4864.11,NA,NA,NA,NA,58.9,41.1,NA
Fiji,2019,NA,NA,NA,NA,NA,NA,NA,5.85,Hybrid Regime,61,NA,5.85,Hybrid Regime,5968.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,5968.32,NA,NA,NA,NA,NA,NA,NA
Fiji,2018,NA,NA,NA,NA,NA,NA,NA,5.85,Hybrid Regime,59,NA,5.85,Hybrid Regime,6073.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,6073.4,NA,NA,NA,NA,NA,NA,NA
Fiji,2017,NA,NA,NA,NA,NA,NA,NA,5.85,Hybrid Regime,59,NA,5.85,Hybrid Regime,5825.2,55.6,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,5825.2,NA,NA,NA,NA,55.6,44.4,NA
Fiji,2016,NA,NA,NA,NA,NA,NA,NA,5.64,Hybrid Regime,62,NA,5.64,Hybrid Regime,5368.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,5368.43,NA,NA,NA,NA,NA,NA,4.32
Fiji,2015,NA,NA,NA,NA,NA,NA,NA,5.69,Hybrid Regime,60,NA,5.69,Hybrid Regime,5105.19,49.4,50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02 Jun 2010,07 Jun 2017,NA,signed & ratified,4,5105.19,NA,NA,NA,NA,49.4,50.6,NA
